timestamp_utc,device_id,device_type,building,floor,room,ip_address,mac_address,firmware_version,protocol,port,event_type,bytes_in,bytes_out,packets,cpu_load_pct,memory_usage_pct,battery_level_pct,temperature_c,power_state,signed_firmware,firmware_integrity,identity_mismatch,anomaly_score,ground_truth_compromise,compromise_type
2026-01-28T15:20:50Z,DEV054,env_sensor,B,3,R14,10.1.3.22,f0:09:1a:b3:72:23,v3.2,MQTT,1883,telemetry,350,231,29,19.28,25.74,81.28,21.07,on,True,ok,False,0.1214,0,none
2026-01-31T22:46:38Z,DEV093,smart_lighting,A,1,R08,10.0.1.243,b0:99:d9:80:e9:9a,v5.1,HTTP,80,control_command,654,694,18,20.96,22.19,73.04,,on,False,suspect,False,0.5553,0,none
2026-01-31T10:32:12Z,DEV071,CCTV,B,3,R10,10.1.3.160,1e:32:6a:6c:87:29,v4.5,RTSP,8554,status_update,30124,114653,629,58.4,56.01,,,on,True,ok,False,0.2255,0,none
2026-01-25T09:31:24Z,DEV021,badge_scanner,A,2,R09,10.0.2.116,47:d8:5d:8e:ec:7f,v2.0,HTTPS,443,auth_attempt,1016,2531,60,22.11,30.06,,,on,True,ok,False,0.4889,0,none
2026-01-22T03:23:59Z,DEV053,env_sensor,A,1,R05,10.0.1.99,a7:6c:e8:a7:ac:c2,v3.1,CoAP,5683,telemetry,308,778,24,14.92,17.46,67.57,23.24,on,True,ok,False,0.1927,0,none
2026-01-30T10:43:11Z,DEV036,badge_scanner,B,2,R04,10.1.2.211,eb:b3:9c:74:72:0c,v2.2,TCP,8080,auth_attempt,4928,2669,43,15.17,30.16,,,on,False,suspect,True,0.5881,1,spoofed_identity
2026-01-30T06:18:40Z,DEV082,CCTV,A,4,R02,10.0.4.167,4e:ff:95:8b:d4:f7,v4.6,RTSP,8554,status_update,27819,90256,624,63.95,49.74,,,on,True,ok,False,0.1722,0,none
2026-01-30T10:39:09Z,DEV034,badge_scanner,A,3,R13,10.0.3.145,d0:4f:79:53:5a:d3,v2.0,TCP,1812,auth_attempt,2386,3270,31,27.75,37.61,,,on,True,ok,False,0.0717,0,none
2026-02-03T12:09:34Z,DEV051,env_sensor,A,4,R04,10.0.4.71,df:f8:0e:c7:ac:cf,v3.2,CoAP,5683,status_update,385,951,16,14.98,20.41,94.1,20.83,on,True,ok,False,0.407,0,none
2026-02-01T15:04:19Z,DEV005,HVAC,B,5,R04,10.1.5.182,23:17:74:94:28:77,v1.3,BACnet/IP,47808,firmware_update,2859,13134,138,30.69,31.63,,19.87,on,False,suspect,False,0.9139,1,unauthorized_firmware
2026-01-28T17:07:29Z,DEV018,HVAC,A,1,R14,10.0.1.86,24:79:8e:f8:6d:43,v1.5,BACnet/IP,47808,telemetry,7089,12583,175,41.21,37.59,,19.67,on,True,ok,False,0.0985,0,none
2026-01-23T04:00:45Z,DEV090,smart_lighting,A,3,R15,10.0.3.9,17:a6:1c:96:b7:bf,v5.2,MQTT,1883,control_command,606,1051,13,23.01,35.24,83.49,,off,True,ok,False,0.2165,0,none
2026-02-04T20:46:16Z,DEV057,env_sensor,A,3,R10,10.0.3.175,c0:cb:65:26:7c:34,v3.2,MQTT,1883,status_update,413,487,21,9.49,28.41,81.47,19.9,on,True,ok,False,0.2253,0,none
2026-01-23T16:49:57Z,DEV039,badge_scanner,A,4,R15,10.0.4.149,61:82:16:df:00:64,v2.1,TCP,4444,status_update,6617,4750,130,16.51,32.45,,,on,True,ok,False,0.9051,1,botnet_activity
2026-01-29T11:29:32Z,DEV035,badge_scanner,A,3,R13,10.0.3.240,d2:7f:88:51:37:c3,v2.0,TCP,1812,auth_attempt,2885,1685,23,27.27,32.69,,,on,True,ok,False,0.2423,0,none
2026-01-26T16:49:06Z,DEV031,badge_scanner,A,1,R11,10.0.1.110,8d:16:01:aa:42:86,v2.0,HTTPS,443,auth_attempt,1104,2377,93,31.55,27.55,,,on,True,ok,True,0.1852,0,none
2026-01-22T18:15:02Z,DEV008,HVAC,B,1,R04,10.1.1.212,10:a1:cd:89:21:6c,v1.5,MQTT,1883,control_command,7631,8394,173,18.85,31.63,,21.38,on,True,ok,False,0.4291,0,none
2026-02-04T14:02:35Z,DEV022,badge_scanner,B,5,R02,10.1.5.14,07:2f:79:55:d0:f8,v2.1,TCP,1812,auth_attempt,462,2801,49,22.3,4.77,,,on,True,ok,False,0.2389,0,none
2026-01-26T23:52:04Z,DEV066,env_sensor,A,4,R05,10.0.4.187,90:33:63:97:74:b8,v3.0,CoAP,5683,telemetry,389,564,21,13.63,22.73,94.31,20.21,on,True,ok,False,0.0548,0,none
2026-02-03T11:33:02Z,DEV027,badge_scanner,B,2,R05,10.1.2.103,43:99:ea:a1:25:04,v2.1,TCP,1812,auth_attempt,2764,1201,16,16.56,29.7,,,on,True,ok,False,0.1341,0,none
2026-01-26T08:20:05Z,DEV028,badge_scanner,A,1,R09,10.0.1.56,87:43:b2:23:7d:bd,v2.1,TCP,1812,auth_attempt,1295,1075,40,28.22,34.04,,,on,True,ok,False,0.551,0,none
2026-02-02T19:39:15Z,DEV047,env_sensor,B,4,R05,10.1.4.194,7e:8d:f8:7a:8c:e1,v3.0,CoAP,5683,status_update,184,507,37,15.56,20.51,89.01,19.7,on,True,ok,False,0.1273,0,none
2026-01-25T15:46:57Z,DEV059,env_sensor,B,4,R02,10.1.4.112,b9:eb:4e:de:5a:8a,v3.2,MQTT,1883,telemetry,301,607,11,12.54,36.79,75.91,21.06,on,False,suspect,False,0.2691,0,none
2026-02-04T14:44:56Z,DEV004,HVAC,B,3,R10,10.1.3.69,16:eb:3f:c1:28:96,v1.5,Modbus/TCP,502,control_command,1871,12899,78,26.88,53.62,,22.61,on,False,suspect,False,0.2853,0,none
2026-01-23T20:13:33Z,DEV087,smart_lighting,A,5,R15,10.0.5.118,07:49:d1:4f:26:f0,v5.2,MQTT,1883,status_update,427,588,26,19.28,19.29,86.29,,on,True,ok,False,0.2762,0,none
2026-02-02T06:17:05Z,DEV089,smart_lighting,A,2,R11,10.0.2.177,93:74:2e:de:32:33,v5.2,MQTT,1883,telemetry,605,983,15,22.58,19.92,75.0,,on,True,ok,False,0.1135,0,none
2026-01-27T01:29:47Z,DEV052,env_sensor,A,4,R15,10.0.4.34,0d:c9:0d:2a:db:45,v3.1,MQTT,1883,telemetry,656,33,23,18.4,20.02,82.21,22.78,on,True,ok,False,0.1712,0,none
2026-01-31T19:36:03Z,DEV060,env_sensor,B,4,R07,10.1.4.213,89:a5:7d:2c:8e:e6,v3.0,CoAP,5683,telemetry,569,516,31,12.34,23.59,75.86,19.85,on,True,ok,False,0.2996,0,none
2026-02-03T09:25:44Z,DEV078,CCTV,B,1,R14,10.1.1.43,a8:d2:fd:93:cd:12,v4.6,RTSP,8554,status_update,30754,1228975,1675,81.94,56.57,,,on,True,ok,False,1.0,1,data_exfiltration
2026-02-03T10:49:37Z,DEV082,CCTV,A,4,R02,10.0.4.167,4e:ff:95:8b:d4:f7,v4.6,RTSP,554,video_stream,14962,109089,729,65.02,69.41,,,on,True,ok,False,0.0307,0,none
2026-01-23T07:34:22Z,DEV032,badge_scanner,B,5,R12,10.1.5.111,04:39:26:4c:12:bd,v2.2,HTTPS,443,status_update,1792,1912,56,15.72,24.93,,,on,True,ok,False,0.207,0,none
2026-01-24T06:51:43Z,DEV078,CCTV,B,1,R14,10.1.1.43,a8:d2:fd:93:cd:12,v4.6,HTTP,80,video_stream,28370,141749,878,66.08,57.0,,,on,True,ok,False,0.069,0,none
2026-02-02T22:15:22Z,DEV096,smart_lighting,A,5,R05,10.0.5.175,46:31:14:9e:e1:11,v5.3,HTTP,80,control_command,736,893,37,14.03,30.3,63.0,,on,False,suspect,False,0.1684,0,none
2026-01-28T22:54:28Z,DEV096,smart_lighting,A,5,R05,10.0.5.175,46:31:14:9e:e1:11,v5.3,MQTT,1883,telemetry,527,787,25,30.47,32.68,77.19,,on,True,ok,False,0.159,0,none
2026-01-22T10:03:53Z,DEV066,env_sensor,A,4,R05,10.0.4.187,90:33:63:97:74:b8,v3.0,MQTT,1883,telemetry,640,424,20,23.55,33.63,82.31,23.65,on,True,ok,False,0.4962,0,none
2026-02-01T17:05:37Z,DEV032,badge_scanner,B,5,R12,10.1.5.111,04:39:26:4c:12:bd,v2.2,TCP,1812,auth_attempt,1598,1635,80,26.23,38.56,,,on,False,suspect,False,0.2065,0,none
2026-01-24T12:05:57Z,DEV026,badge_scanner,A,2,R07,10.0.2.32,7e:14:29:d6:a1:85,v2.0,TCP,1812,auth_attempt,2024,2514,19,25.58,28.98,,,on,False,suspect,False,0.202,0,none
2026-02-04T05:46:25Z,DEV083,CCTV,A,4,R09,10.0.4.39,c4:61:45:23:8d:d4,v4.6,HTTP,80,video_stream,21571,142499,674,41.77,59.1,,,on,True,ok,False,0.0756,0,none
2026-01-24T10:17:17Z,DEV048,env_sensor,B,2,R05,10.1.2.87,a3:29:46:4d:76:c4,v3.2,CoAP,5683,telemetry,370,234,6,19.88,19.87,77.74,22.97,on,False,suspect,False,0.1948,0,none
2026-01-28T03:56:35Z,DEV092,smart_lighting,A,2,R08,10.0.2.165,82:eb:82:04:ee:93,v5.3,HTTP,80,telemetry,884,716,19,18.59,26.08,68.29,,off,True,ok,False,0.4417,0,none
2026-02-03T06:33:15Z,DEV080,CCTV,B,5,R13,10.1.5.129,e2:1a:68:88:43:93,v4.6,RTSP,8554,video_stream,27034,88502,853,60.43,54.97,,,on,True,ok,False,0.1945,0,none
2026-01-30T06:50:31Z,DEV070,env_sensor,B,1,R04,10.1.1.32,d5:73:c2:e6:e2:98,v3.2,CoAP,5683,status_update,322,557,24,16.47,35.04,94.77,23.03,on,True,ok,False,0.1486,0,none
2026-01-25T10:01:57Z,DEV055,env_sensor,A,1,R04,10.0.1.53,0a:4e:7a:40:f2:3a,v3.2,CoAP,5683,telemetry,285,834,12,9.75,33.39,73.78,22.76,on,True,ok,False,0.0712,0,none
2026-01-31T07:14:10Z,DEV018,HVAC,A,1,R14,10.0.1.86,24:79:8e:f8:6d:43,v1.5,Modbus/TCP,502,status_update,8060,17742,124,29.84,61.42,,23.38,on,True,ok,False,0.173,0,none
2026-02-02T10:03:48Z,DEV024,badge_scanner,B,5,R11,10.1.5.185,f9:4f:61:97:6f:1d,v2.2,HTTPS,443,status_update,1815,1967,52,22.12,25.76,,,on,True,ok,False,0.217,0,none
2026-01-24T15:15:37Z,DEV023,badge_scanner,A,4,R15,10.0.4.17,54:c2:01:c7:87:e8,v2.1,TCP,1812,status_update,952,1956,88,20.87,39.98,,,on,True,ok,False,0.2838,0,none
2026-01-31T13:36:09Z,DEV053,env_sensor,A,1,R05,10.0.1.99,a7:6c:e8:a7:ac:c2,v3.1,TCP,9999,status_update,906,681,12,19.22,31.29,100.0,21.87,on,True,ok,True,1.0,1,spoofed_identity
2026-01-25T07:01:33Z,DEV021,badge_scanner,A,2,R09,10.0.2.116,47:d8:5d:8e:ec:7f,v2.0,TCP,1812,auth_attempt,1569,1462,57,19.34,36.93,,,on,True,ok,False,0.2789,0,none
2026-01-27T17:45:11Z,DEV095,smart_lighting,A,5,R14,10.0.5.177,19:fe:92:75:b4:70,v5.3,HTTP,80,telemetry,624,1001,34,14.11,33.54,73.85,,on,False,suspect,False,0.2435,0,none
2026-02-04T15:33:55Z,DEV061,env_sensor,B,5,R10,10.1.5.173,c2:ac:0e:fd:a6:5d,v3.1,CoAP,5683,telemetry,231,305,3,12.58,23.78,77.19,20.04,on,True,ok,False,0.1543,0,none
2026-01-23T16:21:19Z,DEV079,CCTV,A,3,R05,10.0.3.84,3b:ce:00:ec:d3:1b,v4.5,HTTP,80,video_stream,19378,139137,488,54.15,51.76,,,on,True,ok,False,0.115,0,none
2026-02-01T07:31:41Z,DEV086,smart_lighting,B,4,R07,10.1.4.171,4d:fd:12:40:a9:33,v5.2,HTTP,80,telemetry,601,840,33,22.56,41.77,81.5,,on,True,ok,False,0.4308,0,none
2026-01-31T15:50:22Z,DEV019,HVAC,B,2,R13,10.1.2.123,d0:61:30:31:dc:b5,v1.4,Modbus/TCP,502,status_update,7371,10368,103,27.8,37.08,,20.39,on,True,ok,False,0.2239,0,none
2026-01-24T10:46:00Z,DEV028,badge_scanner,A,1,R09,10.0.1.56,87:43:b2:23:7d:bd,v2.1,TCP,1812,auth_attempt,1446,652,90,13.44,30.58,,,on,True,ok,False,0.2435,0,none
2026-01-31T07:14:40Z,DEV041,env_sensor,B,3,R09,10.1.3.34,62:d7:c2:59:9a:cf,v3.2,MQTT,1883,status_update,289,412,26,15.63,18.11,91.0,23.55,on,True,ok,False,0.2524,0,none
2026-01-27T01:10:40Z,DEV049,env_sensor,A,2,R02,10.0.2.108,d0:a9:ee:d4:1f:69,v3.1,MQTT,1883,status_update,361,771,27,21.56,21.45,77.57,23.48,on,True,ok,False,0.2118,0,none
2026-01-23T15:22:16Z,DEV051,env_sensor,A,4,R04,10.0.4.71,df:f8:0e:c7:ac:cf,v3.2,MQTT,1883,telemetry,707,425,28,10.12,13.54,89.69,19.82,on,False,suspect,False,0.1466,0,none
2026-01-28T19:31:56Z,DEV096,smart_lighting,A,5,R05,10.0.5.175,46:31:14:9e:e1:11,v5.3,HTTP,80,status_update,673,628,24,23.38,33.68,89.55,,on,True,ok,False,0.3285,0,none
2026-02-04T22:36:41Z,DEV036,badge_scanner,B,2,R04,10.1.2.211,eb:b3:9c:74:72:0c,v2.2,TCP,8080,auth_attempt,5910,1280,69,28.91,31.27,,,on,True,ok,True,0.8308,1,spoofed_identity
2026-01-23T06:04:21Z,DEV097,smart_lighting,B,2,R02,10.1.2.234,97:a7:d4:59:66:43,v5.3,MQTT,1883,status_update,623,647,30,18.14,33.22,66.29,,on,True,ok,False,0.1176,0,none
2026-01-23T08:21:38Z,DEV093,smart_lighting,A,1,R08,10.0.1.243,b0:99:d9:80:e9:9a,v5.1,HTTP,80,control_command,572,1064,36,12.26,32.27,82.52,,on,False,ok,False,0.1469,0,none
2026-01-24T07:03:06Z,DEV092,smart_lighting,A,2,R08,10.0.2.165,82:eb:82:04:ee:93,v5.3,HTTP,80,telemetry,444,876,14,14.38,5.61,81.04,,on,True,ok,False,0.151,0,none
2026-02-02T17:34:16Z,DEV062,env_sensor,A,3,R13,10.0.3.68,ae:8f:8d:05:61:2b,v3.0,CoAP,5683,status_update,390,442,10,16.86,23.58,83.48,18.82,on,True,ok,False,0.1612,0,none
2026-02-04T21:31:09Z,DEV097,smart_lighting,B,2,R02,10.1.2.234,97:a7:d4:59:66:43,v5.3,MQTT,1883,status_update,500,588,34,18.98,31.52,80.27,,on,False,suspect,False,0.2662,0,none
2026-01-29T17:12:06Z,DEV092,smart_lighting,A,2,R08,10.0.2.165,82:eb:82:04:ee:93,v5.3,MQTT,1883,telemetry,793,1484,31,17.19,25.78,83.33,,on,True,ok,False,0.1278,0,none
2026-02-04T04:07:19Z,DEV058,env_sensor,B,5,R13,10.1.5.32,15:b1:db:bd:23:ae,v3.0,CoAP,5683,status_update,54,569,31,12.81,32.97,82.55,23.87,on,True,ok,False,0.1013,0,none
2026-01-30T18:24:11Z,DEV013,HVAC,A,3,R09,10.0.3.197,5b:36:98:65:4e:bf,v1.3,MQTT,1883,firmware_check,1870,10540,92,36.37,63.13,,19.98,on,True,ok,False,0.2455,0,none
2026-01-29T19:16:14Z,DEV066,env_sensor,A,4,R05,10.0.4.187,90:33:63:97:74:b8,v3.0,CoAP,5683,telemetry,402,590,17,15.22,26.86,76.0,21.03,on,True,ok,False,0.1798,0,none
2026-02-01T19:22:51Z,DEV016,HVAC,B,2,R15,10.1.2.140,66:9f:cc:bf:e0:e7,v1.3,BACnet/IP,47808,firmware_check,4909,15072,177,44.62,25.85,,19.0,on,True,ok,False,0.0701,0,none
2026-02-04T20:24:52Z,DEV062,env_sensor,A,3,R13,10.0.3.68,ae:8f:8d:05:61:2b,v3.0,CoAP,5683,status_update,479,317,17,20.38,20.3,73.49,19.88,on,True,ok,False,0.1096,0,none
2026-01-28T09:57:54Z,DEV047,env_sensor,B,4,R05,10.1.4.194,7e:8d:f8:7a:8c:e1,v3.0,MQTT,1883,telemetry,701,85,16,13.63,21.68,94.65,23.74,on,True,ok,False,0.4701,0,none
2026-01-24T23:13:51Z,DEV064,env_sensor,A,4,R12,10.0.4.64,9c:bc:f2:b0:d9:a9,v3.1,MQTT,1883,telemetry,545,876,8,23.14,22.34,88.67,20.63,on,False,suspect,False,0.3206,0,none
2026-02-04T18:40:09Z,DEV031,badge_scanner,A,1,R11,10.0.1.110,8d:16:01:aa:42:86,v2.0,TCP,8080,status_update,1538,2813,32,17.05,45.72,,,on,True,ok,True,0.8461,1,spoofed_identity
2026-01-30T05:20:54Z,DEV085,CCTV,B,4,R15,10.1.4.84,60:7a:c4:77:d2:16,v4.6,HTTP,80,status_update,33814,158111,659,37.05,58.39,,,on,True,ok,True,0.3896,0,none
2026-01-31T17:33:50Z,DEV072,CCTV,A,2,R09,10.0.2.21,50:01:d1:e6:f0:95,v4.5,HTTP,80,video_stream,20430,109789,965,69.61,35.11,,,on,True,ok,False,0.0627,0,none
2026-02-03T21:06:59Z,DEV064,env_sensor,A,4,R12,10.0.4.64,9c:bc:f2:b0:d9:a9,v3.1,MQTT,1883,telemetry,362,458,11,21.83,30.79,84.55,20.24,on,True,ok,False,0.4699,0,none
2026-01-28T03:16:24Z,DEV098,smart_lighting,B,5,R09,10.1.5.235,8b:54:83:f6:97:ad,v5.1,HTTP,80,control_command,386,953,8,15.85,36.88,78.78,,off,False,suspect,False,0.0692,0,none
2026-02-02T08:25:02Z,DEV048,env_sensor,B,2,R05,10.1.2.87,a3:29:46:4d:76:c4,v3.2,CoAP,5683,status_update,295,453,16,18.34,34.24,95.38,24.26,on,True,ok,False,0.123,0,none
2026-01-26T13:57:23Z,DEV067,env_sensor,B,1,R12,10.1.1.138,40:8c:17:1b:95:40,v3.2,MQTT,1883,status_update,426,378,26,19.69,18.86,92.69,21.58,on,True,ok,False,0.2179,0,none
2026-01-29T20:54:44Z,DEV040,badge_scanner,B,1,R11,10.1.1.237,a9:a0:3f:99:9e:d1,v2.1,HTTPS,443,auth_attempt,1599,1696,55,16.09,30.93,,,on,True,ok,False,0.0525,0,none
2026-02-04T17:20:17Z,DEV049,env_sensor,A,2,R02,10.0.2.108,d0:a9:ee:d4:1f:69,v3.1,CoAP,5683,telemetry,150,849,22,9.06,20.07,93.37,19.93,on,True,ok,False,0.2023,0,none
2026-02-02T13:31:48Z,DEV015,HVAC,A,1,R12,10.0.1.126,23:40:41:f3:54:87,v1.5,BACnet/IP,47808,control_command,7708,16093,156,40.05,36.89,,21.62,on,True,ok,False,0.1531,0,none
2026-01-26T19:45:32Z,DEV023,badge_scanner,A,4,R15,10.0.4.17,54:c2:01:c7:87:e8,v2.1,TCP,1812,auth_attempt,2551,2451,84,22.37,35.6,,,on,True,ok,False,0.2674,0,none
2026-01-24T06:12:56Z,DEV078,CCTV,B,1,R14,10.1.1.43,a8:d2:fd:93:cd:12,v4.6,RTSP,554,video_stream,15333,147619,1084,64.9,18.11,,,on,True,ok,False,0.3452,0,none
2026-02-02T07:12:17Z,DEV024,badge_scanner,B,5,R11,10.1.5.185,f9:4f:61:97:6f:1d,v2.2,TCP,1812,status_update,1293,3283,69,23.12,16.7,,,on,True,ok,False,0.2799,0,none
2026-01-22T12:15:23Z,DEV041,env_sensor,B,3,R09,10.1.3.34,62:d7:c2:59:9a:cf,v3.2,CoAP,5683,status_update,374,736,12,10.91,33.27,77.58,22.27,on,True,ok,False,0.44,0,none
2026-01-27T17:22:10Z,DEV087,smart_lighting,A,5,R15,10.0.5.118,07:49:d1:4f:26:f0,v5.2,HTTP,80,control_command,525,895,35,25.64,12.71,87.0,,on,False,suspect,False,0.7961,1,unauthorized_firmware
2026-02-04T12:36:49Z,DEV081,CCTV,B,1,R01,10.1.1.251,7a:51:9f:07:d0:2f,v4.5,RTSP,554,video_stream,26868,172319,1001,65.01,68.34,,,on,True,ok,False,0.2558,0,none
2026-01-28T16:32:01Z,DEV097,smart_lighting,B,2,R02,10.1.2.234,97:a7:d4:59:66:43,v5.3,MQTT,1883,status_update,304,977,35,20.23,32.12,76.53,,on,True,ok,False,0.1673,0,none
2026-01-22T04:14:16Z,DEV044,env_sensor,A,1,R01,10.0.1.64,f3:25:e9:d4:63:c4,v3.1,CoAP,5683,status_update,615,372,23,16.09,22.5,90.16,25.04,on,True,ok,False,0.2278,0,none
2026-01-26T02:13:29Z,DEV052,env_sensor,A,4,R15,10.0.4.34,0d:c9:0d:2a:db:45,v3.1,CoAP,5683,status_update,106,971,15,15.9,31.59,58.71,22.15,on,True,ok,True,0.3729,0,none
2026-02-04T06:53:23Z,DEV006,HVAC,B,3,R08,10.1.3.164,ba:53:bd:b5:6b:88,v1.5,TCP,1337,control_command,26633,34989,449,59.23,34.84,,24.15,on,True,ok,False,0.7875,1,botnet_activity
2026-01-27T17:55:17Z,DEV088,smart_lighting,B,5,R12,10.1.5.103,29:a8:c2:a2:f9:12,v5.3,HTTP,80,control_command,396,908,19,28.09,23.68,75.46,,on,True,ok,False,0.1256,0,none
2026-01-24T05:33:48Z,DEV060,env_sensor,B,4,R07,10.1.4.213,89:a5:7d:2c:8e:e6,v3.0,MQTT,1883,telemetry,335,522,20,17.64,28.05,86.06,24.09,on,True,ok,False,0.531,0,none
2026-02-01T16:20:43Z,DEV093,smart_lighting,A,1,R08,10.0.1.243,b0:99:d9:80:e9:9a,v5.1,MQTT,1883,control_command,458,1320,39,14.83,15.31,98.63,,on,False,suspect,False,0.299,0,none
2026-01-28T11:24:47Z,DEV055,env_sensor,A,1,R04,10.0.1.53,0a:4e:7a:40:f2:3a,v3.2,MQTT,1883,telemetry,432,434,17,14.36,21.03,85.54,20.52,on,True,ok,False,0.3718,0,none
2026-02-01T14:50:30Z,DEV036,badge_scanner,B,2,R04,10.1.2.211,eb:b3:9c:74:72:0c,v2.2,TCP,1812,status_update,2334,1938,86,17.97,32.13,,,on,True,ok,False,0.145,0,none
2026-01-24T21:18:06Z,DEV005,HVAC,B,5,R04,10.1.5.182,23:17:74:94:28:77,v1.3,MQTT,1883,status_update,5573,12657,153,33.75,31.52,,21.56,on,True,ok,False,0.1506,0,none
2026-01-24T07:43:57Z,DEV012,HVAC,A,1,R11,10.0.1.228,88:ae:39:96:de:50,v1.4,MQTT,1883,telemetry,3410,15869,125,42.58,47.04,,25.03,on,True,ok,False,0.0807,0,none
2026-01-28T07:50:56Z,DEV080,CCTV,B,5,R13,10.1.5.129,e2:1a:68:88:43:93,v4.6,HTTP,80,status_update,34559,142183,393,77.14,49.84,,,on,True,ok,False,0.3009,0,none
2026-01-29T16:03:55Z,DEV039,badge_scanner,A,4,R15,10.0.4.149,61:82:16:df:00:64,v2.1,HTTPS,443,status_update,2127,2091,81,22.89,30.36,,,on,True,ok,False,0.1622,0,none
2026-01-28T07:33:19Z,DEV065,env_sensor,B,3,R05,10.1.3.66,76:3d:62:a1:3d:5e,v3.0,CoAP,5683,telemetry,256,762,12,10.49,31.67,88.07,24.54,on,True,ok,False,0.2379,0,none
2026-01-27T17:26:36Z,DEV018,HVAC,A,1,R14,10.0.1.86,24:79:8e:f8:6d:43,v1.5,MQTT,1883,status_update,5439,12788,162,37.01,74.62,,20.25,on,True,ok,False,0.1113,0,none
2026-01-29T16:21:40Z,DEV029,badge_scanner,A,4,R14,10.0.4.141,9a:04:99:35:44:87,v2.0,HTTPS,443,status_update,1549,2664,58,13.77,39.32,,,on,True,ok,True,0.5089,0,none
2026-02-03T18:49:10Z,DEV022,badge_scanner,B,5,R02,10.1.5.14,07:2f:79:55:d0:f8,v2.1,HTTPS,443,status_update,2531,986,62,19.35,31.68,,,on,True,ok,False,0.3224,0,none
2026-01-28T19:40:27Z,DEV051,env_sensor,A,4,R04,10.0.4.71,df:f8:0e:c7:ac:cf,v3.2,TCP,8080,status_update,862,935,11,17.77,25.43,95.17,20.04,on,True,ok,True,1.0,1,spoofed_identity
2026-01-22T05:57:20Z,DEV086,smart_lighting,B,4,R07,10.1.4.171,4d:fd:12:40:a9:33,v5.2,MQTT,1883,telemetry,511,949,29,19.0,21.36,77.06,,off,True,ok,False,0.0412,0,none
2026-01-27T14:19:08Z,DEV029,badge_scanner,A,4,R14,10.0.4.141,9a:04:99:35:44:87,v2.0,TCP,8080,status_update,2451,2526,50,28.95,44.56,,,on,True,ok,True,0.9163,1,spoofed_identity
2026-01-29T03:46:33Z,DEV052,env_sensor,A,4,R15,10.0.4.34,0d:c9:0d:2a:db:45,v3.1,CoAP,5683,status_update,278,468,15,13.95,37.41,73.99,24.45,on,True,ok,False,0.1774,0,none
2026-01-29T16:22:48Z,DEV098,smart_lighting,B,5,R09,10.1.5.235,8b:54:83:f6:97:ad,v5.1,MQTT,1883,telemetry,636,708,26,19.64,29.43,99.52,,on,True,ok,False,0.1589,0,none
2026-01-25T19:14:46Z,DEV004,HVAC,B,3,R10,10.1.3.69,16:eb:3f:c1:28:96,v1.5,Modbus/TCP,502,status_update,7261,14875,196,44.97,55.03,,19.91,on,True,ok,False,0.1284,0,none
2026-01-27T07:45:41Z,DEV058,env_sensor,B,5,R13,10.1.5.32,15:b1:db:bd:23:ae,v3.0,MQTT,1883,status_update,417,383,21,13.84,18.73,88.34,24.16,on,True,ok,False,0.138,0,none
2026-01-22T10:38:03Z,DEV045,env_sensor,B,2,R03,10.1.2.169,02:36:d9:70:5a:ed,v3.0,MQTT,1883,telemetry,377,720,26,14.04,24.21,86.11,23.91,on,False,suspect,False,0.1662,0,none
2026-01-26T04:30:44Z,DEV080,CCTV,B,5,R13,10.1.5.129,e2:1a:68:88:43:93,v4.6,RTSP,554,video_stream,27226,138857,771,48.36,63.27,,,on,True,ok,False,0.2637,0,none
2026-02-01T16:06:42Z,DEV072,CCTV,A,2,R09,10.0.2.21,50:01:d1:e6:f0:95,v4.5,RTSP,8554,status_update,37394,131591,816,64.8,43.21,,,on,True,ok,False,0.2536,0,none
2026-01-23T14:32:46Z,DEV047,env_sensor,B,4,R05,10.1.4.194,7e:8d:f8:7a:8c:e1,v3.0,MQTT,1883,status_update,247,315,39,8.2,36.55,83.62,20.58,on,True,ok,False,0.206,0,none
2026-01-25T23:49:16Z,DEV052,env_sensor,A,4,R15,10.0.4.34,0d:c9:0d:2a:db:45,v3.1,TCP,23,status_update,1049,434,12,10.57,22.26,64.54,21.52,on,True,ok,True,1.0,1,spoofed_identity
2026-02-02T05:59:30Z,DEV064,env_sensor,A,4,R12,10.0.4.64,9c:bc:f2:b0:d9:a9,v3.1,CoAP,5683,telemetry,360,831,25,13.96,39.17,90.5,23.19,on,False,suspect,False,0.2451,0,none
2026-02-01T18:31:09Z,DEV032,badge_scanner,B,5,R12,10.1.5.111,04:39:26:4c:12:bd,v2.2,HTTPS,443,auth_attempt,1906,1523,86,23.76,22.51,,,on,True,ok,False,0.3007,0,none
2026-01-25T07:29:18Z,DEV089,smart_lighting,A,2,R11,10.0.2.177,93:74:2e:de:32:33,v5.2,HTTP,80,status_update,835,1251,12,20.48,23.76,72.07,,on,True,ok,False,0.3019,0,none
2026-02-04T17:18:23Z,DEV021,badge_scanner,A,2,R09,10.0.2.116,47:d8:5d:8e:ec:7f,v2.0,TCP,1812,status_update,668,2381,75,26.05,36.04,,,on,True,ok,False,0.0062,0,none
2026-01-22T16:00:54Z,DEV024,badge_scanner,B,5,R11,10.1.5.185,f9:4f:61:97:6f:1d,v2.2,HTTPS,443,auth_attempt,852,887,61,12.62,23.08,,,on,True,ok,False,0.2645,0,none
2026-01-26T07:56:46Z,DEV096,smart_lighting,A,5,R05,10.0.5.175,46:31:14:9e:e1:11,v5.3,MQTT,1883,status_update,680,1443,9,20.18,22.74,82.2,,on,True,ok,False,0.3499,0,none
